year,gm,win_pct,gb,run_diff
1992,57,0.421,-7.5,
1992,58,0.414,-8.5,
1992,59,0.407,-9.5,
1992,60,0.4,-10.5,
1992,61,0.393,-11.5,
1992,62,0.387,-12.0,
1992,63,0.381,-12.0,
1992,64,0.375,-12.0,
1992,65,0.385,-11.0,
1992,66,0.379,-12.0,
1992,67,0.388,-12.0,
1992,68,0.397,-12.0,
1992,69,0.391,-13.0,
1992,70,0.4,-13.0,
1992,71,0.394,-12.0,
1992,72,0.389,-12.0,
1992,73,0.384,-12.0,
1992,74,0.392,-12.0,
1992,75,0.4,-11.5,
1992,76,0.408,-11.5,
1992,77,0.403,-12.5,
1992,78,0.397,-13.5,
1992,79,0.405,-13.0,
1992,80,0.412,-13.0,
1992,81,0.407,-14.5,
1992,82,0.402,-14.5,
1992,83,0.398,-14.0,
1992,84,0.393,-14.0,
1992,85,0.4,-14.0,
1992,86,0.395,-14.0,
1992,87,0.391,-14.0,
1992,88,0.398,-13.0,
1992,89,0.404,-12.0,
1992,90,0.4,-13.0,
1992,91,0.396,-14.0,
1992,92,0.391,-15.0,
1992,93,0.398,-15.0,
1992,94,0.394,-15.0,
1992,95,0.389,-15.5,
1992,96,0.385,-16.5,
1992,97,0.381,-17.5,
1992,98,0.378,-17.5,
1992,99,0.374,-17.5,
1992,100,0.37,-17.5,
1992,101,0.376,-17.5,
1992,102,0.373,-16.5,
1992,103,0.369,-17.0,
1992,104,0.375,-17.0,
1992,105,0.381,-17.0,
1992,106,0.387,-17.0,
1992,107,0.383,-18.0,
1992,108,0.38,-19.5,
1992,109,0.376,-20.5,
1992,110,0.373,-21.5,
1992,111,0.378,-20.5,
1992,112,0.384,-19.5,
1992,113,0.381,-20.0,
1992,114,0.386,-20.0,
1992,115,0.383,-21.0,
1992,116,0.379,-22.0,
1992,117,0.376,-22.0,
1992,118,0.381,-22.0,
1992,119,0.387,-22.0,
1992,120,0.392,-22.0,
1992,121,0.388,-22.0,
1992,122,0.385,-22.0,
1992,123,0.382,-23.0,
1992,124,0.379,-23.0,
1992,125,0.376,-22.5,
1992,126,0.373,-22.5,
1992,127,0.37,-22.5,
1992,128,0.367,-22.5,
1992,129,0.364,-23.5,
1992,130,0.362,-23.5,
1992,131,0.359,-25.0,
1992,132,0.364,-25.0,
1992,133,0.361,-25.0,
1992,134,0.358,-24.5,
1992,135,0.356,-25.5,
1992,136,0.36,-25.5,
1992,137,0.358,-26.5,
1992,138,0.355,-27.5,
1992,139,0.36,-27.5,
1992,140,0.357,-28.5,
1992,141,0.355,-29.5,
1992,142,0.359,-29.5,
1992,143,0.357,-30.5,
1992,144,0.361,-30.0,
1992,145,0.366,-29.0,
1992,146,0.363,-30.0,
1992,147,0.367,-28.5,
1992,148,0.365,-28.5,
1992,149,0.362,-29.5,
1992,150,0.36,-30.5,
1992,151,0.364,-29.5,
1992,152,0.362,-30.5,
1992,153,0.359,-30.5,
1992,154,0.357,-30.5,
1992,155,0.355,-31.5,
1992,156,0.353,-32.5,
1992,157,0.357,-32.5,
1992,158,0.354,-32.5,
1992,159,0.358,-32.5,
1992,160,0.356,-34.0,
1992,161,0.354,-35.0,
1992,162,0.352,-35.0,
1991,1,1.0,-0.5,
1991,2,1.0,0.5,
1991,3,0.667,-0.5,
1991,4,0.5,-1.5,
1991,5,0.4,-2.5,
1991,6,0.5,-2.5,
1991,7,0.429,-2.5,
1991,8,0.5,-1.5,
1991,9,0.444,-2.5,
1991,10,0.5,-1.5,
1991,11,0.455,-2.5,
1991,12,0.5,-1.5,
1991,13,0.462,-2.5,
1991,14,0.429,-3.5,
1991,15,0.467,-2.5,
1991,16,0.5,-2.0,
1991,17,0.529,-2.0,
1991,18,0.5,-2.0,
1991,19,0.526,-1.0,
1991,20,0.5,-1.5,
1991,21,0.476,-1.5,
1991,22,0.5,-0.5,
1991,23,0.478,-1.5,
1991,24,0.5,-1.5,
1991,25,0.48,-2.5,
1991,26,0.5,-1.5,
1991,27,0.519,0.0,
1991,28,0.536,0.0,
1991,29,0.517,-1.0,
1991,30,0.533,-1.0,
1991,31,0.548,0.0,
1991,32,0.562,1.0,
1991,33,0.545,0.0,
1991,34,0.559,0.5,
1991,35,0.571,0.5,
1991,36,0.556,0.5,
1991,37,0.568,0.5,
1991,38,0.553,0.5,
1991,39,0.564,1.5,
1991,40,0.575,1.5,
1991,41,0.585,2.5,
1991,42,0.571,2.5,
1991,43,0.581,2.5,
1991,44,0.591,2.5,
1991,45,0.578,1.5,
1991,46,0.565,0.5,
1991,47,0.574,0.5,
1991,48,0.562,0.5,
1991,49,0.571,1.5,
1991,50,0.56,0.5,
1991,51,0.569,1.5,
1991,52,0.577,1.5,
1991,53,0.585,2.5,
1991,54,0.574,1.5,
1991,55,0.582,1.5,
1991,56,0.589,2.5,
1991,57,0.579,2.0,
1991,58,0.586,2.0,
1991,59,0.576,3.0,
1991,60,0.567,3.0,
1991,61,0.574,3.0,
1991,62,0.581,4.0,
1991,63,0.571,5.0,
1991,64,0.562,5.0,
1991,65,0.569,6.0,
1991,66,0.561,5.0,
1991,67,0.567,6.0,
1991,68,0.574,6.0,
1991,69,0.565,5.0,
1991,70,0.557,4.0,
1991,71,0.549,3.0,
1991,72,0.556,3.0,
1991,73,0.562,4.0,
1991,74,0.568,4.0,
1991,75,0.573,4.0,
1991,76,0.579,5.0,
1991,77,0.571,4.0,
1991,78,0.564,3.0,
1991,79,0.57,4.0,
1991,80,0.575,5.0,
1991,81,0.568,5.0,
1991,82,0.561,5.0,
1991,83,0.554,5.0,
1991,84,0.548,5.0,
1991,85,0.541,5.0,
1991,86,0.535,4.5,
1991,87,0.529,3.5,
1991,88,0.534,4.0,
1991,89,0.528,3.0,
1991,90,0.533,4.0,
1991,91,0.527,3.0,
1991,92,0.522,3.5,
1991,93,0.516,4.5,
1991,94,0.521,5.0,
1991,95,0.516,5.0,
1991,96,0.521,6.0,
1991,97,0.515,6.0,
1991,98,0.51,4.5,
1991,99,0.515,4.5,
1991,100,0.52,4.5,
1991,101,0.515,4.5,
1991,102,0.51,4.5,
1991,103,0.505,3.5,
1991,104,0.5,2.5,
1991,105,0.505,2.5,
1991,106,0.509,3.5,
1991,107,0.514,4.5,
1991,108,0.509,3.5,
1991,109,0.505,2.5,
1991,110,0.5,1.5,
1991,111,0.495,1.5,
1991,112,0.491,0.5,
1991,113,0.496,1.5,
1991,114,0.491,1.5,
1991,115,0.487,1.5,
1991,116,0.483,1.5,
1991,117,0.479,1.5,
1991,118,0.475,2.0,
1991,119,0.479,2.5,
1991,120,0.483,2.5,
1991,121,0.479,1.0,
1991,122,0.475,1.0,
1991,123,0.472,1.0,
1991,124,0.476,1.0,
1991,125,0.472,0.0,
1991,126,0.468,-1.0,
1991,127,0.465,-2.0,
1991,128,0.469,-2.0,
1991,129,0.473,-1.0,
1991,130,0.477,0.0,
1991,131,0.473,0.0,
1991,132,0.47,0.0,
1991,133,0.474,1.0,
1991,134,0.478,0.5,
1991,135,0.474,0.5,
1991,136,0.478,0.5,
1991,137,0.482,0.5,
1991,138,0.486,0.5,
1991,139,0.482,-0.5,
1991,140,0.486,-0.5,
1991,141,0.489,-0.5,
1991,142,0.493,0.5,
1991,143,0.49,-0.5,
1991,144,0.486,-1.5,
1991,145,0.483,-0.5,
1991,146,0.486,0.5,
1991,147,0.49,0.5,
1991,148,0.493,0.5,
1991,149,0.49,-0.5,
1991,150,0.487,0.5,
1991,151,0.49,1.5,
1991,152,0.493,2.0,
1991,153,0.49,1.5,
1991,154,0.494,2.0,
1991,155,0.49,1.0,
1991,156,0.487,1.0,
1991,157,0.49,1.0,
1991,158,0.494,1.0,
1991,159,0.491,0.0,
1991,160,0.488,-1.0,
1991,161,0.484,-2.0,
1991,162,0.488,-1.0,
1990,1,1.0,0.0,
1990,2,1.0,0.0,
1990,3,0.667,-1.0,
1990,4,0.5,-1.5,
1990,5,0.6,-1.5,
1990,6,0.5,-2.0,
1990,7,0.571,-2.0,
1990,8,0.5,-3.0,
1990,9,0.556,-3.0,
1990,10,0.6,-3.0,
1990,11,0.636,-2.5,
1990,12,0.583,-3.0,
1990,13,0.538,-4.0,
1990,14,0.571,-3.0,
1990,15,0.6,-2.0,
1990,16,0.562,-3.0,
1990,17,0.529,-3.5,
1990,18,0.556,-3.5,
1990,19,0.526,-3.5,
1990,20,0.5,-3.5,
1990,21,0.476,-4.5,
1990,22,0.5,-3.5,
1990,23,0.522,-2.5,
1990,24,0.5,-4.0,
1990,25,0.52,-4.0,
1990,26,0.5,-5.0,
1990,27,0.481,-6.0,
1990,28,0.464,-6.0,
1990,29,0.448,-7.0,
1990,30,0.433,-8.0,
1990,31,0.419,-8.0,
1990,32,0.438,-8.5,
1990,33,0.455,-8.5,
1990,34,0.441,-8.0,
1990,35,0.457,-7.5,
1990,36,0.444,-8.5,
1990,37,0.459,-7.5,
1990,38,0.447,-8.5,
1990,39,0.436,-8.5,
1990,40,0.45,-8.0,
1990,41,0.463,-8.0,
1990,42,0.476,-8.0,
1990,43,0.488,-8.0,
1990,44,0.5,-7.0,
1990,45,0.489,-7.5,
1990,46,0.478,-8.5,
1990,47,0.468,-9.0,
1990,48,0.458,-8.0,
1990,49,0.449,-9.0,
1990,50,0.44,-10.0,
1990,51,0.431,-11.0,
1990,52,0.442,-10.0,
1990,53,0.434,-10.0,
1990,54,0.444,-9.0,
1990,55,0.436,-9.5,
1990,56,0.446,-8.5,
1990,57,0.439,-8.5,
1990,58,0.431,-9.0,
1990,59,0.424,-8.5,
1990,60,0.417,-9.5,
1990,61,0.41,-11.0,
1990,62,0.419,-11.0,
1990,63,0.429,-11.0,
1990,64,0.438,-10.5,
1990,65,0.446,-10.0,
1990,66,0.455,-10.0,
1990,67,0.463,-8.5,
1990,68,0.456,-9.5,
1990,69,0.449,-10.5,
1990,70,0.457,-10.5,
1990,71,0.451,-11.5,
1990,72,0.444,-11.5,
1990,73,0.452,-10.0,
1990,74,0.446,-11.0,
1990,75,0.44,-11.0,
1990,76,0.447,-10.5,
1990,77,0.442,-10.5,
1990,78,0.436,-10.5,
1990,79,0.43,-11.5,
1990,80,0.425,-12.5,
1990,81,0.432,-12.5,
1990,82,0.427,-12.5,
1990,83,0.434,-12.0,
1990,84,0.44,-12.0,
1990,85,0.447,-11.0,
1990,86,0.442,-12.0,
1990,87,0.448,-12.0,
1990,88,0.443,-13.0,
1990,89,0.449,-13.0,
1990,90,0.444,-13.5,
1990,91,0.451,-13.5,
1990,92,0.446,-13.5,
1990,93,0.452,-13.5,
1990,94,0.457,-12.5,
1990,95,0.453,-12.0,
1990,96,0.458,-11.0,
1990,97,0.454,-10.0,
1990,98,0.449,-9.0,
1990,99,0.455,-8.0,
1990,100,0.46,-7.0,
1990,101,0.455,-8.0,
1990,102,0.451,-9.0,
1990,103,0.447,-9.0,
1990,104,0.452,-8.0,
1990,105,0.448,-8.0,
1990,106,0.453,-8.0,
1990,107,0.449,-9.0,
1990,108,0.454,-8.0,
1990,109,0.459,-7.0,
1990,110,0.455,-8.0,
1990,111,0.459,-7.0,
1990,112,0.464,-7.0,
1990,113,0.46,-8.0,
1990,114,0.456,-8.5,
1990,115,0.461,-8.5,
1990,116,0.466,-8.5,
1990,117,0.462,-9.0,
1990,118,0.466,-7.5,
1990,119,0.471,-6.5,
1990,120,0.467,-6.5,
1990,121,0.463,-5.5,
1990,122,0.459,-6.5,
1990,123,0.455,-6.5,
1990,124,0.46,-5.5,
1990,125,0.456,-6.5,
1990,126,0.452,-6.5,
1990,127,0.457,-6.5,
1990,128,0.461,-6.5,
1990,129,0.465,-5.5,
1990,130,0.469,-5.5,
1990,131,0.466,-5.5,
1990,132,0.462,-6.5,
1990,133,0.466,-6.5,
1990,134,0.463,-6.5,
1990,135,0.459,-6.5,
1990,136,0.456,-7.5,
1990,137,0.46,-6.5,
1990,138,0.464,-5.5,
1990,139,0.46,-6.5,
1990,140,0.464,-5.5,
1990,141,0.461,-6.0,
1990,142,0.458,-7.0,
1990,143,0.462,-6.0,
1990,144,0.465,-5.5,
1990,145,0.469,-4.5,
1990,146,0.466,-5.5,
1990,147,0.469,-5.5,
1990,148,0.473,-4.5,
1990,149,0.47,-4.5,
1990,150,0.473,-3.5,
1990,151,0.477,-3.5,
1990,152,0.48,-4.0,
1990,153,0.477,-5.0,
1990,154,0.481,-4.5,
1990,155,0.484,-3.5,
1990,156,0.481,-4.5,
1990,157,0.478,-5.0,
1990,158,0.475,-5.0,
1990,159,0.472,-5.0,
1990,160,0.469,-5.0,
1990,161,0.466,-5.0,
1990,162,0.463,-5.0,
1989,1,0.0,-1.0,
1989,2,0.0,-2.0,
1989,3,0.333,-1.0,
1989,4,0.25,-2.0,
1989,5,0.4,-1.0,
1989,6,0.5,-1.0,
1989,7,0.429,-1.5,
1989,8,0.375,-2.0,
1989,9,0.333,-2.5,
1989,10,0.3,-3.5,
1989,11,0.364,-3.5,
1989,12,0.417,-3.0,
1989,13,0.385,-4.0,
1989,14,0.429,-3.0,
1989,15,0.467,-2.0,
1989,16,0.5,-1.0,
1989,17,0.471,-2.0,
1989,18,0.444,-1.0,
1989,19,0.474,-1.0,
1989,20,0.5,-0.5,
1989,21,0.476,-1.0,
1989,22,0.455,-2.0,
1989,23,0.435,-2.0,
1989,24,0.417,-3.0,
1989,25,0.4,-3.0,
1989,26,0.423,-2.0,
1989,27,0.407,-2.0,
1989,28,0.393,-2.0,
1989,29,0.379,-2.0,
1989,30,0.4,-2.0,
1989,31,0.387,-2.0,
1989,32,0.375,-3.0,
1989,33,0.364,-3.5,
1989,34,0.382,-3.5,
1989,35,0.4,-3.5,
1989,36,0.417,-3.0,
1989,37,0.405,-3.5,
1989,38,0.421,-2.5,
1989,39,0.436,-1.5,
1989,40,0.425,-2.5,
1989,41,0.415,-3.5,
1989,42,0.429,-3.5,
1989,43,0.442,-3.0,
1989,44,0.432,-4.0,
1989,45,0.444,-3.0,
1989,46,0.435,-2.0,
1989,47,0.426,-3.0,
1989,48,0.417,-4.0,
1989,49,0.429,-3.0,
1989,50,0.42,-3.5,
1989,51,0.412,-4.5,
1989,52,0.404,-5.5,
1989,53,0.396,-5.5,
1989,54,0.407,-5.0,
1989,55,0.418,-5.0,
1989,56,0.411,-5.5,
1989,57,0.421,-4.5,
1989,58,0.414,-6.0,
1989,59,0.407,-7.0,
1989,60,0.417,-7.0,
1989,61,0.426,-6.5,
1989,62,0.435,-5.5,
1989,63,0.444,-5.5,
1989,64,0.438,-4.5,
1989,65,0.431,-4.5,
1989,66,0.424,-5.5,
1989,67,0.433,-5.5,
1989,68,0.426,-6.5,
1989,69,0.42,-7.5,
1989,70,0.429,-7.5,
1989,71,0.423,-8.5,
1989,72,0.431,-8.5,
1989,73,0.438,-7.5,
1989,74,0.432,-8.5,
1989,75,0.427,-8.5,
1989,76,0.421,-8.5,
1989,77,0.416,-9.5,
1989,78,0.41,-9.5,
1989,79,0.405,-8.5,
1989,80,0.412,-8.5,
1989,81,0.407,-9.0,
1989,82,0.402,-9.0,
1989,83,0.398,-10.0,
1989,84,0.393,-11.0,
1989,85,0.388,-11.0,
1989,86,0.395,-11.0,
1989,87,0.391,-11.0,
1989,88,0.398,-11.0,
1989,89,0.393,-11.0,
1989,90,0.389,-12.0,
1989,91,0.396,-12.0,
1989,92,0.391,-13.0,
1989,93,0.398,-13.0,
1989,94,0.394,-14.0,
1989,95,0.389,-14.0,
1989,96,0.396,-14.0,
1989,97,0.402,-13.0,
1989,98,0.408,-12.5,
1989,99,0.404,-12.5,
1989,100,0.4,-13.5,
1989,101,0.406,-13.5,
1989,102,0.402,-13.5,
1989,103,0.408,-12.5,
1989,104,0.404,-13.5,
1989,105,0.4,-13.5,
1989,106,0.406,-12.5,
1989,107,0.402,-13.5,
1989,108,0.407,-12.5,
1989,109,0.413,-11.5,
1989,110,0.418,-11.5,
1989,111,0.414,-12.5,
1989,112,0.42,-11.5,
1989,113,0.416,-11.5,
1989,114,0.421,-10.5,
1989,115,0.417,-11.5,
1989,116,0.414,-13.0,
1989,117,0.419,-12.0,
1989,118,0.424,-11.0,
1989,119,0.42,-12.0,
1989,120,0.417,-12.0,
1989,121,0.421,-12.0,
1989,122,0.418,-13.0,
1989,123,0.415,-13.0,
1989,124,0.419,-13.0,
1989,125,0.424,-12.0,
1989,126,0.421,-13.0,
1989,127,0.425,-13.0,
1989,128,0.422,-13.0,
1989,129,0.426,-13.0,
1989,130,0.431,-12.0,
1989,131,0.427,-12.0,
1989,132,0.424,-12.0,
1989,133,0.421,-13.0,
1989,134,0.425,-13.0,
1989,135,0.422,-13.0,
1989,136,0.419,-14.0,
1989,137,0.423,-14.0,
1989,138,0.42,-14.0,
1989,139,0.417,-15.0,
1989,140,0.421,-15.0,
1989,141,0.418,-15.0,
1989,142,0.415,-15.0,
1989,143,0.42,-15.0,
1989,144,0.424,-15.0,
1989,145,0.421,-14.0,
1989,146,0.418,-15.0,
1989,147,0.415,-16.0,
1989,148,0.419,-15.0,
1989,149,0.416,-14.5,
1989,150,0.413,-14.0,
1989,151,0.411,-15.0,
1989,152,0.408,-16.0,
1989,153,0.405,-17.0,
1989,154,0.409,-16.0,
1989,155,0.406,-17.0,
1989,156,0.404,-18.0,
1989,157,0.408,-17.0,
1989,158,0.411,-16.0,
1989,159,0.415,-15.0,
1989,160,0.419,-14.0,
1988,1,0.0,-1.0,
1988,2,0.5,-0.5,
1988,3,0.667,-0.5,
1988,4,0.75,-0.5,
1988,5,0.8,0.0,
1988,6,0.833,0.5,
1988,7,0.714,-0.5,
1988,8,0.75,-0.5,
1988,9,0.667,-1.5,
1988,10,0.7,-0.5,
1988,11,0.727,0.5,
1988,12,0.667,-0.5,
1988,13,0.692,0.0,
1988,14,0.714,1.0,
1988,15,0.733,2.0,
1988,16,0.688,1.0,
1988,17,0.706,1.0,
1988,18,0.667,0.5,
1988,19,0.684,0.5,
1988,20,0.65,-0.5,
1988,21,0.619,-0.5,
1988,22,0.636,0.5,
1988,23,0.652,0.5,
1988,24,0.667,1.5,
1988,25,0.68,2.5,
1988,26,0.654,2.5,
1988,27,0.667,2.5,
1988,28,0.679,3.0,
1988,29,0.655,3.0,
1988,30,0.633,2.5,
1988,31,0.613,1.5,
1988,32,0.625,1.5,
1988,33,0.636,2.5,
1988,34,0.618,1.0,
1988,35,0.6,0.0,
1988,36,0.611,0.5,
1988,37,0.595,-0.5,
1988,38,0.579,-0.5,
1988,39,0.564,-1.5,
1988,40,0.575,-1.0,
1988,41,0.585,0.0,
1988,42,0.595,0.5,
1988,43,0.605,1.5,
1988,44,0.591,1.5,
1988,45,0.6,1.5,
1988,46,0.587,0.5,
1988,47,0.574,0.5,
1988,48,0.583,1.5,
1988,49,0.592,1.5,
1988,50,0.58,1.5,
1988,51,0.588,2.5,
1988,52,0.577,1.5,
1988,53,0.566,0.5,
1988,54,0.574,1.5,
1988,55,0.582,2.5,
1988,56,0.571,2.5,
1988,57,0.561,1.5,
1988,58,0.552,0.5,
1988,59,0.559,1.0,
1988,60,0.567,2.0,
1988,61,0.557,1.0,
1988,62,0.548,1.0,
1988,63,0.54,1.0,
1988,64,0.547,1.0,
1988,65,0.554,1.5,
1988,66,0.545,1.5,
1988,67,0.552,2.5,
1988,68,0.559,2.5,
1988,69,0.551,1.5,
1988,70,0.557,2.5,
1988,71,0.563,3.5,
1988,72,0.569,3.5,
1988,73,0.575,4.5,
1988,74,0.568,3.5,
1988,75,0.573,4.5,
1988,76,0.566,4.5,
1988,77,0.571,5.5,
1988,78,0.564,4.5,
1988,79,0.57,5.5,
1988,80,0.575,5.5,
1988,81,0.58,5.5,
1988,82,0.573,4.5,
1988,83,0.566,3.5,
1988,84,0.56,2.5,
1988,85,0.565,4.0,
1988,86,0.57,4.0,
1988,87,0.575,5.0,
1988,88,0.568,5.5,
1988,89,0.573,7.0,
1988,90,0.578,7.0,
1988,91,0.582,8.0,
1988,92,0.576,7.0,
1988,93,0.57,6.0,
1988,94,0.564,5.0,
1988,95,0.568,5.0,
1988,96,0.573,5.0,
1988,97,0.577,6.0,
1988,98,0.571,5.5,
1988,99,0.576,7.0,
1988,100,0.58,7.0,
1988,101,0.574,6.0,
1988,102,0.569,4.5,
1988,103,0.563,3.5,
1988,104,0.567,4.5,
1988,105,0.562,3.5,
1988,106,0.566,4.5,
1988,107,0.561,3.5,
1988,108,0.556,2.5,
1988,109,0.56,3.5,
1988,110,0.555,2.5,
1988,111,0.55,1.5,
1988,112,0.545,0.5,
1988,113,0.549,1.5,
1988,114,0.544,1.5,
1988,115,0.548,2.5,
1988,116,0.543,2.5,
1988,117,0.538,2.5,
1988,118,0.542,2.5,
1988,119,0.546,3.5,
1988,120,0.55,3.5,
1988,121,0.554,4.5,
1988,122,0.557,4.5,
1988,123,0.553,5.5,
1988,124,0.556,5.5,
1988,125,0.552,4.5,
1988,126,0.548,4.5,
1988,127,0.543,4.5,
1988,128,0.547,4.5,
1988,129,0.55,4.5,
1988,130,0.554,5.5,
1988,131,0.557,6.5,
1988,132,0.561,6.5,
1988,133,0.556,6.5,
1988,134,0.552,6.5,
1988,135,0.548,5.5,
1988,136,0.551,5.0,
1988,137,0.547,5.0,
1988,138,0.551,6.0,
1988,139,0.547,5.0,
1988,140,0.543,4.0,
1988,141,0.546,5.0,
1988,142,0.542,5.0,
1988,143,0.545,5.5,
1988,144,0.549,6.5,
1988,145,0.545,6.5,
1988,146,0.541,7.0,
1988,147,0.544,8.0,
1988,148,0.547,9.0,
1988,149,0.55,9.5,
1988,150,0.553,9.5,
1988,151,0.55,9.0,
1988,152,0.546,9.0,
1988,153,0.542,8.0,
1988,154,0.545,8.0,
1988,155,0.548,8.0,
1988,156,0.545,7.0,
1988,157,0.548,7.0,
1988,158,0.544,7.0,
1988,159,0.541,7.0,
1988,160,0.544,7.0,
1988,161,0.547,8.0,
1988,162,0.543,7.0,
1987,1,0.0,-1.0,
1987,2,0.0,-2.0,
1987,3,0.0,-3.0,
1987,4,0.0,-4.0,
1987,5,0.0,-5.0,
1987,6,0.167,-4.5,
1987,7,0.286,-4.5,
1987,8,0.375,-3.5,
1987,9,0.333,-3.0,
1987,10,0.3,-4.0,
1987,11,0.273,-4.5,
1987,12,0.333,-3.5,
1987,13,0.385,-3.5,
1987,14,0.429,-3.5,
1987,15,0.4,-4.5,
1987,16,0.438,-3.5,
1987,17,0.471,-2.5,
1987,18,0.5,-2.5,
1987,19,0.526,-2.5,
1987,20,0.5,-3.5,
1987,21,0.476,-4.0,
1987,22,0.5,-3.0,
1987,23,0.478,-4.0,
1987,24,0.458,-4.5,
1987,25,0.48,-3.5,
1987,26,0.462,-4.5,
1987,27,0.481,-4.5,
1987,28,0.5,-3.5,
1987,29,0.517,-3.0,
1987,30,0.5,-4.0,
1987,31,0.516,-4.0,
1987,32,0.531,-3.0,
1987,33,0.515,-3.5,
1987,34,0.529,-2.5,
1987,35,0.514,-3.0,
1987,36,0.5,-3.5,
1987,37,0.486,-3.5,
1987,38,0.474,-3.5,
1987,39,0.462,-4.0,
1987,40,0.45,-5.0,
1987,41,0.439,-6.0,
1987,42,0.452,-5.0,
1987,43,0.465,-5.0,
1987,44,0.455,-5.0,
1987,45,0.444,-5.0,
1987,46,0.457,-4.0,
1987,47,0.468,-3.0,
1987,48,0.458,-4.0,
1987,49,0.449,-5.0,
1987,50,0.44,-5.0,
1987,51,0.451,-5.0,
1987,52,0.462,-5.0,
1987,53,0.453,-6.0,
1987,54,0.444,-7.0,
1987,55,0.455,-6.0,
1987,56,0.464,-6.0,
1987,57,0.474,-5.0,
1987,58,0.466,-5.0,
1987,59,0.458,-5.0,
1987,60,0.45,-5.0,
1987,61,0.459,-5.0,
1987,62,0.452,-6.0,
1987,63,0.444,-5.5,
1987,64,0.438,-6.5,
1987,65,0.446,-6.5,
1987,66,0.439,-6.5,
1987,67,0.433,-6.5,
1987,68,0.426,-7.5,
1987,69,0.435,-7.5,
1987,70,0.429,-7.5,
1987,71,0.437,-6.5,
1987,72,0.431,-7.5,
1987,73,0.425,-6.5,
1987,74,0.432,-5.5,
1987,75,0.427,-6.0,
1987,76,0.434,-6.0,
1987,77,0.429,-7.0,
1987,78,0.423,-7.5,
1987,79,0.418,-8.5,
1987,80,0.425,-8.5,
1987,81,0.42,-8.5,
1987,82,0.415,-8.5,
1987,83,0.41,-9.0,
1987,84,0.405,-9.0,
1987,85,0.4,-10.0,
1987,86,0.407,-9.0,
1987,87,0.402,-9.0,
1987,88,0.409,-8.0,
1987,89,0.416,-7.0,
1987,90,0.411,-7.0,
1987,91,0.407,-8.0,
1987,92,0.402,-8.0,
1987,93,0.398,-9.5,
1987,94,0.394,-9.5,
1987,95,0.389,-10.5,
1987,96,0.385,-10.5,
1987,97,0.392,-9.5,
1987,98,0.398,-8.5,
1987,99,0.394,-8.0,
1987,100,0.4,-8.0,
1987,101,0.396,-9.0,
1987,102,0.402,-8.5,
1987,103,0.408,-7.5,
1987,104,0.404,-8.5,
1987,105,0.41,-7.5,
1987,106,0.406,-8.5,
1987,107,0.402,-9.5,
1987,108,0.398,-9.5,
1987,109,0.394,-9.5,
1987,110,0.4,-8.0,
1987,111,0.396,-9.0,
1987,112,0.402,-8.0,
1987,113,0.407,-7.0,
1987,114,0.404,-8.0,
1987,115,0.409,-7.5,
1987,116,0.405,-8.0,
1987,117,0.402,-9.0,
1987,118,0.398,-9.0,
1987,119,0.403,-9.0,
1987,120,0.408,-8.0,
1987,121,0.405,-9.5,
1987,122,0.402,-9.5,
1987,123,0.398,-9.5,
1987,124,0.403,-9.5,
1987,125,0.4,-10.5,
1987,126,0.405,-10.5,
1987,127,0.402,-11.5,
1987,128,0.398,-11.5,
1987,129,0.395,-12.5,
1987,130,0.392,-12.5,
1987,131,0.389,-13.5,
1987,132,0.386,-14.5,
1987,133,0.383,-14.5,
1987,134,0.381,-15.5,
1987,135,0.378,-16.5,
1987,136,0.375,-16.5,
1987,137,0.372,-16.5,
1987,138,0.377,-16.5,
1987,139,0.374,-16.5,
1987,140,0.379,-15.5,
1987,141,0.376,-16.5,
1987,142,0.38,-16.5,
1987,143,0.378,-17.5,
1987,144,0.382,-17.5,
1987,145,0.379,-18.5,
1987,146,0.384,-18.5,
1987,147,0.388,-18.0,
1987,148,0.385,-19.0,
1987,149,0.389,-18.0,
1987,150,0.393,-17.0,
1987,151,0.397,-16.0,
1987,152,0.395,-17.0,
1987,153,0.399,-17.0,
1987,154,0.403,-16.0,
1987,155,0.406,-16.0,
1987,156,0.404,-17.0,
1987,157,0.408,-17.0,
1987,158,0.405,-18.0,
1987,159,0.409,-17.0,
1987,160,0.412,-16.0,
1987,161,0.41,-17.0,
1987,162,0.414,-17.0,
1986,1,1.0,0.0,
1986,2,0.5,-0.5,
1986,3,0.667,-0.5,
1986,4,0.5,-0.5,
1986,5,0.4,-1.5,
1986,6,0.333,-2.5,
1986,7,0.429,-1.5,
1986,8,0.375,-2.0,
1986,9,0.333,-3.0,
1986,10,0.3,-4.0,
1986,11,0.273,-4.0,
1986,12,0.25,-5.0,
1986,13,0.308,-5.0,
1986,14,0.286,-5.5,
1986,15,0.267,-6.5,
1986,16,0.312,-6.0,
1986,17,0.353,-5.0,
1986,18,0.333,-6.0,
1986,19,0.316,-7.0,
1986,20,0.35,-7.0,
1986,21,0.381,-6.5,
1986,22,0.409,-5.5,
1986,23,0.435,-5.5,
1986,24,0.458,-5.0,
1986,25,0.48,-5.0,
1986,26,0.5,-4.0,
1986,27,0.481,-4.0,
1986,28,0.464,-4.0,
1986,29,0.483,-3.5,
1986,30,0.467,-3.5,
1986,31,0.452,-4.5,
1986,32,0.438,-5.5,
1986,33,0.424,-5.5,
1986,34,0.441,-5.0,
1986,35,0.457,-5.0,
1986,36,0.444,-4.5,
